epoch;date;all_contact;all_contact_var;capital_cont;capital_cont_var;central_hun_cont;central_hun_cont_var;rural_hun_cont;rural_hun_cont_var
1577833200;2020-01-01;23.622173154140384;65905.06523249691;25.400457972473447;25494.411299173087;24.88514820336163;39895.7585221857;23.069384012666536;77323.06479844874
1585004399;2020-03-23;4.664271546589455;60.27547837614698;4.210996736602243;78.4891505406763;4.360849121199773;85.67670165064288;4.78678197317578;49.99759659936229
1585090799;2020-03-24;3.8839542079251337;42.38011040025299;2.2656788110676795;5.721615855426799;3.96395701823383;61.81781439055502;3.849028210220803;33.88903233721692
1585177199;2020-03-25;2.872346014645415;14.062907609402682;2.1239811659206795;5.38574648752065;2.3828065975477313;4.799800406512564;3.21145946810084;20.26661804278736
1585263599;2020-03-26;2.292381688098318;7.314910483831758;2.240590922015574;6.972552853474118;2.166434895172309;8.039630248474992;2.3773960439028743;6.827641047277215
1585349999;2020-03-27;3.012881057406946;31.49882243196135;2.9872782421845954;76.84783676438295;2.6046447554372203;48.257966304157485;3.323886540452378;18.5642958815084
1585436399;2020-03-28;2.260084115433807;45.56802526760325;1.6920541800428226;2.8283284397485167;1.626958969371944;2.4613360147738232;2.6641625980845856;72.65968037088997
1585522799;2020-03-30;2.050313873742381;3.6766744082577576;1.7472444920117531;2.4896743335383094;1.9347606892013873;3.875833515172878;2.1165337779160485;3.557242745946643
1585609199;2020-03-31;3.5819465243997346;30.530951697595746;2.9641400584354356;18.07883982147789;3.168378041016814;16.626600974570508;3.8172151031231767;38.32466704095783
1585695599;2020-04-01;2.933843917462219;14.011881558536428;2.487764019580064;10.155858341735538;2.6519647310256667;10.389267657472141;3.1292168785722914;16.494509272585784
1585781999;2020-04-02;3.3514507762781807;24.98024980763171;3.5042356561473684;61.920546066056176;3.3945700802730427;39.1299370091249;3.33649442227165;20.067946435166032
1585868399;2020-04-03;3.216092721350269;32.904902227392625;2.5531675824678035;11.823676828861725;3.1284681285442577;22.597662113022498;3.2550487247672053;37.48073295992482
1585954799;2020-04-04;3.4836465258126688;59.43959159969202;2.938801190192351;27.499016234801584;2.709012430620219;17.129434310177157;3.848453167375371;78.8967612030924
1586041199;2020-04-05;4.189555827485881;75.13083250288054;3.181827425960507;33.16640436707843;2.841219127145123;21.250119970681705;4.789966632259871;98.16562582828512
1586127599;2020-04-06;2.8057387796182973;85.6337605775668;2.3727283334436295;8.533055264245471;2.2857749513953904;7.000611550432919;3.031127430380142;119.54559517524699
1586213999;2020-04-07;2.942918133853692;11.536474275101801;2.5583816686600582;8.647481504130555;2.5768922809633894;7.485351501417414;3.2794443758420364;15.20193661172087
1586300399;2020-04-08;3.606910215874415;37.58742686879168;3.091459298564109;41.444220874485765;2.9860157877611577;29.686696223755312;3.9458224066883103;41.63813155845185
1586386799;2020-04-09;4.408112645872182;354.9911414336818;2.825440062364305;1683.7326035933802;3.47634755647814;849.786691897528;4.94526151166052;72.76852787027357
1586473199;2020-04-10;5.540784242445156;107.19379306488892;5.245509448007785;104.92691135842779;5.0840885161332245;95.28239614998628;5.864792343593075;115.50833766834918
1586559599;2020-04-11;3.1254597216231623;33.629224185105436;1.8318169786519185;2.812679849079581;1.86373969122823;4.753000969632288;4.083189571457934;54.0032192932627
1586645999;2020-04-12;4.725157077817328;60.789653820412966;4.08984448274205;71.67631781356656;3.573595427228828;43.13103407060708;5.062290040797282;65.52717844730941
1586732399;2020-04-13;3.165599137303204;16.631087235927684;2.5855379638630827;21.698808619196782;2.4180255546846308;12.519982232168896;3.690033813052525;19.315629200321894
1586818799;2020-04-14;3.161012146935239;15.760982737943605;2.3683998857965944;4.736507214812944;2.6164537382035835;6.546781755610526;3.368972903224358;19.104134570834315
1586905199;2020-04-15;5.082705686830747;77.5668160029273;3.2720796766491183;12.934099885548148;4.00245184953287;45.609242192542816;5.613046988986262;92.34557228484606
1586991599;2020-04-16;5.074585121746861;62.6326424570221;3.7961522223856665;41.11711706421732;4.624927315739286;79.2766320786659;5.29150789977888;54.43024374895679
1587077999;2020-04-17;5.013676275926511;120.01820562005803;3.7126023395287016;27.47483800487375;3.504158477115224;36.1112951019575;5.872701463107352;165.07780675100003
1587164399;2020-04-18;6.3400990472167305;147.7395706406907;5.362409511933627;64.42459587387812;5.411894149682849;81.25088326929195;6.845014087115687;183.30947910647743
1587250799;2020-04-19;3.811663074118977;49.2170460760875;4.960128917555455;89.18065640117547;4.300733229059641;56.75917154081532;3.5572179842633425;45.16543102613766
1587337199;2020-04-20;3.052424975561893;68.53950347660107;2.3760035435921973;6.82779411560517;2.622507084133914;6.249132797006643;3.3139161038388734;106.0952336047723
1587423599;2020-04-21;4.4337056217738855;74.08811885820211;3.3205368985977075;25.59763649553816;3.8388715317097093;38.88973208190154;4.75932842467219;92.83476349808053
1587509999;2020-04-22;5.243111340406424;108.89319429951725;4.423607336164635;44.30229270804915;5.479015328395866;77.40757917186139;5.141479059988624;122.40550636342789
1587596399;2020-04-23;6.0856676745741884;76.4722460345362;4.583504826439942;69.77224184859027;5.584397736674783;83.41556609764656;6.305509600308751;73.28295387850243
1587682799;2020-04-24;6.393723555338622;124.23418714983815;4.4871479854724035;144.2192553771713;5.423488974918137;171.24011942438196;6.806937191833437;104.05306018153479
1587769199;2020-04-25;4.921161963259139;46.91388915827492;4.282397095496955;35.233032743582584;4.900407188195856;34.992752672793486;4.928211910626765;50.96101519142479
1587855599;2020-04-26;5.17574340521281;101.5789202211494;4.5750949392683395;62.06966221502444;4.899032747806038;45.57454972419828;5.300863680059533;126.79364369776624
1587941999;2020-04-27;4.272966444438384;53.31121416429159;2.6435155585605323;6.7859757823257185;3.6203722180070286;15.620739411094412;4.562465224396754;69.46931283032727
1588028399;2020-04-28;5.781863690771267;174.04974818735147;4.2174707803528255;48.414082116696974;5.5299151771565045;90.05945022749073;5.894539909894815;211.5590318301814
1588114799;2020-04-29;5.2206107074434245;84.14909841496281;4.68428171029037;40.44777547766792;4.458177000712512;35.29937513069007;5.701534292941082;114.42793985884977
1588201199;2020-04-30;4.928795625841532;71.2337569726808;3.821488741202967;98.70750831511155;3.906654710751232;62.12145024775634;5.496896117018457;75.53265057856254
1588287599;2020-05-01;5.318865181787351;69.61373695699095;4.163693534388576;42.90457570411592;4.464910455449784;41.03164948112155;5.922942330017638;89.02108629723656
1588373999;2020-05-02;3.0815802917517523;25.450620594090772;1.9592426355392933;6.088194612790469;1.8068626242847319;4.870473676355161;3.7645619128696683;35.3715873412811
1588460399;2020-05-03;3.6316196982241733;190.8571664492182;4.257791834807438;207.34027365144672;3.696530143009696;116.87399380662497;3.594014584504697;233.73899885503965
1588546799;2020-05-04;3.569194537613035;21.242663220364534;3.692645602488144;37.76545327514756;3.5432030777044576;28.06334817401962;3.5909606568092505;15.535095651422896
1588633199;2020-05-05;5.031801182643489;132.2222106078987;4.430858409524959;202.48717639117356;4.478418540911752;131.73264337590237;5.332536883177277;131.99623447193304
1588719599;2020-05-06;6.287366647423643;208.1769606616513;7.3704985506311615;327.1828235813038;5.989963112408407;190.6514218782671;6.495129007236955;220.10228014017324
1588805999;2020-05-07;5.061609830198943;121.25917904961624;3.8575787313458227;18.799946201032636;3.9154042561380655;22.653883415293926;5.77188883892534;180.18514824441053
1588892399;2020-05-08;6.140495057398149;156.38197677919734;3.296315523943732;26.453593371982528;3.9520317588137464;26.269078044715325;7.860527646122744;249.41161970261115
1588978799;2020-05-09;4.964602328791617;129.40324981383233;2.612712828007316;17.791671459158326;4.430239350881524;67.28216482200948;5.266052893328137;163.68423393600426
1589065199;2020-05-10;3.8477053024827357;306.4616932660535;2.9400759036873705;33.03002193739405;3.46738632322766;28.571132091040322;4.080826447715815;475.7089069169016
1589151599;2020-05-11;4.8603655549648845;56.24349942966086;4.018014826713282;44.14827200414726;4.241959124163465;44.50298308404844;5.298665941431538;64.19085496638922
1589237999;2020-05-12;6.297145124059035;80.18793315225084;3.9586859381017736;26.758735437322944;4.667709976773276;35.573022375184124;7.0261734187733005;98.17796403275938
1589324399;2020-05-13;4.832193227715333;65.46074694485472;3.383309163752823;35.465081422227286;3.7525378137422605;31.603915906348863;5.4375075937558455;83.07883249119863
1589410799;2020-05-14;7.461281447756421;231.0076818213806;3.6881336591883054;35.19944850034473;9.029553378426185;408.502099006287;6.504800482458266;120.5650085986587
1589497199;2020-05-15;8.488164973964968;339.68473652581895;4.049525004477708;46.60850190834245;3.746354898540364;32.79860069716363;10.937263027951815;477.90661706147415
1589583599;2020-05-16;6.378396270861074;110.80274973955594;5.324450773612759;78.83743757332532;6.184860987808157;87.37584883900666;6.49886145166998;125.24249896502675
1589669999;2020-05-17;4.1972103412095825;58.00335057818966;3.932748714869154;105.7194150321194;3.9106306398992374;76.22892730122624;4.384774962427631;46.02171849039256
1589756399;2020-05-18;3.5685313805075225;747.9478531324836;3.6089121169583045;3331.348600942374;3.3653079865854085;1998.8396671896865;3.6831281067272696;43.47707178117941
1589842799;2020-05-19;4.507268701155735;40.11185520486672;2.886024224356712;16.32624568920253;3.2693203988200517;16.597385668345193;5.191266098277342;51.64603187480456
1589929199;2020-05-20;4.728734733443757;57.73820626564981;3.432278219930954;21.619356599807094;3.72456371521369;28.28715276576035;5.291089470898606;73.23712340650239
1590015599;2020-05-21;5.243479290257158;77.01767148781134;3.0106760252709357;22.56881262337085;3.4452585955340673;21.756426682565515;6.193504690846674;103.48843382003943
1590101999;2020-05-22;9.349633657258863;259.91191003776817;8.302483100199268;783.7069438975554;8.893235326117233;432.4490735423494;9.502092832754036;202.2960077467367
1590188399;2020-05-23;9.369465817726436;237.34757098849872;7.263913424745002;388.54977651968983;8.265232795936816;350.0604499758912;9.68962242825233;204.66732838205073
1590274799;2020-05-24;7.365715763251107;141.69017354145876;9.042994523746897;326.06971537909556;7.705381576404466;223.6724226813816;7.272743014686827;119.15808541222853
1590361199;2020-05-25;6.399238980328681;175.31159420936174;6.00790958529271;494.4333638232811;6.067342776543845;258.4909989705365;6.495497674063456;151.14852850508402
1590447599;2020-05-26;7.351068727359718;221.68398073261537;6.1238036943930965;97.6367177091625;6.373195685500684;104.88542048457862;7.692785605320931;261.6819379837063
1590533999;2020-05-27;7.705365258039697;127.39072208897657;6.711568360124144;144.58184541977687;6.443731420631815;134.59834190758892;8.09751774948744;124.85424565835466
1590620399;2020-05-28;7.006255373092489;160.32986012313373;7.1156668880943865;171.96683113419874;5.8884170913037215;111.776106039425;7.397666779206997;176.6080332360718
1590706799;2020-05-29;7.605115890616095;623.187481085796;8.089660432356727;241.2880531434782;7.501509842359029;1830.4272073539455;7.646055020697761;146.39558393350748
1590793199;2020-05-30;6.613035037001619;424.0270742954058;4.8635407450334505;164.25688673144674;5.275183795015507;322.0520468772708;7.293573491930196;473.74925768566453
1590879599;2020-05-31;5.345120483653047;129.03300221145523;5.739737792305173;265.2264679893004;5.916973517974268;256.08430028563754;5.06912856367776;66.70322775168523
1590965999;2020-06-01;6.6919473009637045;150.1181275506449;3.614525311504068;16.312619047213552;6.278832495399842;134.25518503413866;6.8544066089968805;156.1589328000406
1591052399;2020-06-02;5.7234748240680915;75.30744114547733;4.75215816866704;49.114860422453354;4.363657728404131;36.66373137632107;6.2790702205679105;90.50918622138705
1591138799;2020-06-03;9.929366768251983;367.17765073995605;5.582571015594827;165.65492741511625;5.061164053250416;92.11776090163633;11.994120686327571;470.4226091911968
1591225199;2020-06-04;5.804741317162704;97.55337440214876;3.945454258846248;120.5668998243442;3.8829430594566676;75.75324592893134;6.5980718244376915;105.26535179389916
1591311599;2020-06-05;7.338724731594939;169.979473459721;8.364840350588478;294.888153106518;6.834291722473506;186.1193696275713;7.5963956865797995;161.8404913447254
1591397999;2020-06-06;5.692899525797405;84.23222354475551;4.818135027371012;39.65624117924802;4.211443319211278;34.66881500330554;6.500301133643283;109.81036843315879
1591484399;2020-06-07;4.306405759294304;135.8854325925738;4.936616303373102;53.776455765335974;4.537817836001904;284.1248029373597;4.173318603494431;50.248252818677436
1591570799;2020-06-08;5.831498702393021;100.0399931496355;6.319523006790838;62.01480058540539;5.6472120143951114;55.49870721523516;5.981372162296075;136.17025178747306
1591657199;2020-06-09;6.23279435042222;110.16312035637965;6.002115458689889;63.71160142017922;5.334182631927301;109.0712973260247;6.696649141681167;110.4556880093523
1591743599;2020-06-10;6.170415081449641;491.59957735940037;6.779369526799353;202.0067327732189;5.775515475563905;119.15294025753892;6.443142359539297;747.7725918134029
1591829999;2020-06-11;5.772813010111794;228.98162686382202;7.32109669287065;171.87457021807356;5.6659092628922;97.51287324257163;5.847422550462466;320.52429966969646
1591916399;2020-06-12;5.9184534422840365;446.0105999798775;6.0589454946076104;57.59011545716452;5.5376676026787;39.778865233035425;6.157865186778126;700.2363022541439
1592002799;2020-06-13;6.1751689066785795;122.1267453760173;5.04669774794677;82.53245308797398;4.775775376709389;64.85644491919884;7.077746761921314;156.40737999951682
1592089199;2020-06-14;6.536169167762332;156.5927965687305;6.279998180173212;214.31959716269765;6.827438220645378;152.3438460359783;6.2988451065753965;159.86564337174707
1592175599;2020-06-15;6.257617918440907;236.0918576134735;5.484736869152775;552.4491672421665;6.663717907105406;387.41817504744;5.946681215228759;119.64138703330612
1592261999;2020-06-16;6.965406815262007;210.4193518344054;7.59807651878606;181.98325812437025;8.51197720544197;216.22532165123488;5.969008077965237;206.32524537300972
1592348399;2020-06-17;5.575825467796402;55.43788921014325;6.724260520477254;102.12650602536013;6.068864183143744;72.98595590111549;5.297226301801771;45.33095669089885
1592434799;2020-06-18;7.237222433841102;518.1170068143548;5.6870564444543685;43.13463750034177;7.3249899904671185;376.22317554188174;7.179890312521028;611.0725202268841
1592521199;2020-06-19;6.439641094476724;100.17595985685533;6.20009036235649;65.77593367674828;5.79288703725831;46.62388735226143;6.949726730962501;141.48578890046002
1592607599;2020-06-20;6.4956445609815825;357.4047170273194;6.701905437437949;65.75499023334268;5.543942221314462;706.970249912805;7.130242925747366;125.53697645348781
1592693999;2020-06-21;5.999881858935535;88.72634542984122;6.417778595232968;96.9944111786985;5.928508317771149;74.88980226175235;6.0409911205208555;96.66731653332586
1592780399;2020-06-22;5.838435619250229;68.20261571206063;8.404477609700523;179.95195284795986;6.214134108464934;107.84353610163873;5.502947086596052;32.57939649923312
1592866799;2020-06-23;6.540492505859062;100.29958687075114;6.324103049084513;84.87791171047007;6.956454848761935;74.25570921863137;6.220984241066667;120.19222870768452
1592953199;2020-06-24;5.596205759558757;102.6366542439494;6.847766194463498;165.64706836055646;5.3662364511370395;104.81857145284421;5.756398614516266;100.9023833593056
1593039599;2020-06-25;5.564631170353178;96.98503483120453;4.9213503357464266;30.32143572261143;5.770060700015336;120.81893493089323;5.468285990888898;85.82418144043893
1593125999;2020-06-26;7.4650927872130595;463.8956366230132;12.006081592146476;578.5749380465451;8.314361858336094;360.8156630641861;6.837231192500698;541.7380011706895
1593212399;2020-06-27;5.630984670500253;64.83542102421394;7.025914833596023;88.59442732955159;5.637900668078365;62.18510679801463;5.626846894540155;66.42310002375424
1593298799;2020-06-28;5.831429299239166;111.25876584411618;10.445452235219262;321.38073602036536;8.05523540337212;195.68423537284292;4.157752574384362;40.713843150932576
1593385199;2020-06-29;4.033479289984566;365.8871533369148;3.3827176739890876;1453.1377863807058;3.6038841893495146;981.9988947062333;4.251636141967892;54.45914124295852
1593471599;2020-06-30;5.919343208903735;109.69091683034782;5.06663812273642;61.72953966724719;4.6811592557577875;48.75202515489027;6.6615992823412595;144.95292830731873
1593557999;2020-07-01;4.364269282359828;45.11025887430883;5.479988442771545;59.67451461446501;4.0466527660033895;39.93622666717978;4.588087673012432;48.621603702106576
1593644399;2020-07-02;4.252014912315986;105.00248680438787;4.638606832254949;274.64132844229607;3.9395166352821867;147.88021116423894;4.454306667723866;77.66045532265217
1593730799;2020-07-03;4.605322065654442;102.77327921744634;8.434686873531362;342.0288440141668;5.658515096437163;192.96640438984707;3.9698898670741958;46.902454712802175
1593817199;2020-07-04;4.699141654587309;66.35368773179518;6.525362202850871;103.73244452046423;4.833103652935931;66.34866748913524;4.612242130065687;66.3035270909159
1593903599;2020-07-05;4.133437030578692;90.1134146387638;6.018787033399685;91.8259035193721;4.808667802625785;121.50971055842228;3.713831791621305;69.81822385051004
1593989999;2020-07-06;3.2090135283917114;34.639908896752296;4.11313480113475;44.38071626761839;3.9185699721294327;40.91965255710342;2.8433623149250353;31.171376971642736
1594076399;2020-07-07;4.747455221238271;109.2129718501414;5.039466995647679;35.85332475196247;4.751623612402751;42.46413919740653;4.744946466287437;149.3879384215668
1594162799;2020-07-08;4.295557258401498;133.72181043683787;5.9227946549925825;123.61059668250712;4.203386133807565;74.03255211286915;4.35397523535677;171.4942979227788
1594249199;2020-07-09;4.346713461102322;89.03692484238054;5.99708067271429;73.85140356529216;4.962181448915411;44.62682875776604;3.9748132507282277;115.73848654087061
1594335599;2020-07-10;4.552264095575637;58.400362316953455;4.620735792457545;31.236311496703518;3.4050562047999864;19.9882213360668;5.210264182317864;79.08607577681558
1594421999;2020-07-11;4.80281739721161;66.67806438963926;5.300561086693866;136.62297356687108;5.622900460833169;88.29014106552107;4.205419372146772;50.12493977649767
1594508399;2020-07-12;6.9322954912778885;251.28095027180427;3.876233064385311;29.471132582989412;3.705633314036187;23.386222617395795;9.052462784200896;389.4954915417127
1594594799;2020-07-13;4.220471107659313;58.40950912181632;5.197815226027177;62.8330572624509;4.026480469713112;38.07080649044533;4.350422549519684;72.03064369447125
1594681199;2020-07-14;5.792437310537935;238.91939728047856;9.497260587058976;102.50211483783173;7.160522989544627;76.73597411021258;4.622637474924297;380.3349706646103
1594767599;2020-07-15;3.4602407945204186;19.40032592046234;3.2000398529157716;18.741697553038;3.079810032682622;13.027192025220437;3.7292294094203235;23.785199532000007
1594853999;2020-07-16;4.141099697968348;45.701384076007045;2.8438496031673117;14.430022836246946;3.256474776574302;45.82929261845729;4.773576425347888;44.711203499055664
1594940399;2020-07-17;4.586272641130692;69.48910835656399;3.8184981220254377;39.00069647205139;3.58914516153077;34.706181474826465;5.261265341295201;92.2094610648765
1595026799;2020-07-18;9.268768212267288;534.7281659979087;6.286776540257324;550.9803551485351;3.811574743538022;276.11618173235155;13.617024461489946;712.4231553375782
1595113199;2020-07-19;4.010140252631386;127.43863009288349;3.7736076000342043;38.864971607561934;4.504474664870604;76.23505564791205;3.7111737966068747;158.56364985480917
1595199599;2020-07-20;4.492838130673502;181.90486344569229;3.8132689651558485;500.5678446715933;2.8978703078696175;231.55908034169406;5.426543491116901;152.3318191630015
1595285999;2020-07-21;4.037824903535408;46.31595412085449;3.9763105564453545;41.06081024371631;3.458524146486612;27.636866367185977;4.385653139366899;57.32478979898382
1595372399;2020-07-22;4.539495390735986;67.6915645379845;4.991225341851231;116.10587409498827;4.078616124649405;80.43535356513341;4.786877007200969;60.755205849528984
1595458799;2020-07-23;5.565785507174566;89.03929880830943;6.879722884274701;154.17482507739803;5.993551506351184;114.81545570549694;5.304110618721617;73.28447970789125
1595545199;2020-07-24;4.097177015628128;502.65312082756964;5.610773876943978;69.94790396712133;5.606014869512509;61.24432886165029;3.2882824435151785;740.9717100242594
1595631599;2020-07-25;3.5390964997657264;160.95539311469847;4.051244455611548;921.5935690284546;3.3448250675466418;433.10747204048226;3.6347111713491853;27.29430189016509
1595717999;2020-07-26;3.0750476292227016;19.772833980967768;3.526724842327202;28.837511152748274;3.118821668139334;26.50465240896294;3.0469478208768983;15.444005278777492
1595804399;2020-07-27;3.913319687449449;513.7925279243826;3.6985875191127855;2609.767140317227;4.221804735719108;1361.084182335201;3.7455025624579688;51.333919079128094
1595890799;2020-07-28;3.48328083595256;31.30456023867274;3.2472629201311425;20.871014799511812;2.910567721559747;22.79948586089026;3.8845145116333906;36.71795523074633
1595977199;2020-07-29;4.4052170359691205;538.985586857298;4.6323174896451205;95.77438542724803;4.9423930933508675;91.68885614239302;4.146558129482447;755.6575320848792
1596063599;2020-07-30;4.215896379173264;200.7136105923605;6.73144475654868;122.37620403332193;4.9093107760567705;78.40240888321422;3.9579108986166114;246.50117241647388
1596149999;2020-07-31;4.121708572913979;44.77817245164827;6.350113393172652;117.73503404870665;4.99071323443325;73.16312484727898;3.6358449379822027;28.668997183254316
1596236399;2020-08-01;6.4122185285201585;159.52359746199184;3.724526555983535;21.14785776609713;3.9216905405533264;15.132963577337641;7.753079118196916;230.20403460899672
1596322799;2020-08-02;3.387783418523554;56.70897275129813;3.94858850498603;44.48929896718091;4.604061932586086;57.13844934892947;2.951624238845652;56.34977517444404
1596409199;2020-08-03;3.055100764014299;43.09515389761248;3.9751837709881666;51.33922938145628;3.1752732579988323;32.003069570197425;2.978877409231662;50.16370256802294
1596495599;2020-08-04;3.745002996796378;35.565048735847284;4.442773816361512;36.900257114332675;3.3984423140400044;29.464258313890998;3.9362075554817446;38.759359512595694
1596581999;2020-08-05;3.0058296545135295;32.45628386352669;2.822240591459067;18.355666079782534;3.053350292531827;14.938594505191594;2.979657215193168;42.115811326137226
1596668399;2020-08-06;4.145982234405012;81.36384996294301;11.132680775682495;410.29487313676316;6.12071701796708;196.7590135113891;3.2954826878248635;29.541939865295387
1596754799;2020-08-07;4.867112721154949;49.99570236018435;3.5632856460179503;45.46122394307731;3.7689273382882535;31.89395654765582;5.454080114764808;59.02444499817999
1596841199;2020-08-08;6.999595623712528;322.42474486293014;3.582185209126239;28.12044579923966;2.7072951928099203;15.323859489975925;9.46526053998979;480.99713314032164
